state,county_name,gov_cand_dem,dem_gov_percent,pres_cand_dem,dem_pres_percent,dem_gov_avgIdeal,dem_pres_avgIdeal,dem_gov_votes,dem_pres_votes,dem_pres_inc,dem_gov_inc,gov_cand_rep,rep_gov_percent,pres_cand_rep,rep_pres_percent,rep_gov_avgIdeal,rep_pres_avgIdeal,rep_gov_votes,rep_pres_votes,rep_pres_inc,rep_gov_inc,Income.Median Houseold Income,Ethnicities.Black Alone,Ethnicities.Hispanic or Latino,Education.Bachelor's Degree or Higher,population,year,state_medianIncome,state_blackPct,state_hispPct,state_baPct,state_trumppct2016,state_trumppct2020,gov_cand_dem_gender,gov_cand_rep_gender,rep_man_vs_dem_woman,dem_man_vs_rep_woman
Colorado,ALAMOSA,Jared Polis,0.5305,Joseph R. Jr. Biden,0.4964,-0.59,-1.08,3022,3759,Challenger,Incumbent,Heidi Ganahl,0.4695,Donald J. Trump,0.5036,1.03,1.62,2674,3813,Incumbent,Challenger,37515,1.8,47.6,25,16376,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,ARAPAHOE,Jared Polis,0.6442,Joseph R. Jr. Biden,0.6265,-0.59,-1.08,162304,213607,Challenger,Incumbent,Heidi Ganahl,0.3558,Donald J. Trump,0.3735,1.03,1.62,89656,127323,Incumbent,Challenger,77469,11.5,19.8,42.8,655070,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,ARCHULETA,Jared Polis,0.479,Joseph R. Jr. Biden,0.4187,-0.59,-1.08,3641,3738,Challenger,Incumbent,Heidi Ganahl,0.521,Donald J. Trump,0.5813,1.03,1.62,3961,5189,Incumbent,Challenger,52221,0.7,18.4,37.2,13359,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,BACA,Jared Polis,0.2127,Joseph R. Jr. Biden,0.1451,-0.59,-1.08,298,317,Challenger,Incumbent,Heidi Ganahl,0.7873,Donald J. Trump,0.8549,1.03,1.62,1103,1867,Incumbent,Challenger,35878,1.1,11.3,21.4,3506,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,BENT,Jared Polis,0.365,Joseph R. Jr. Biden,0.3275,-0.59,-1.08,627,732,Challenger,Incumbent,Heidi Ganahl,0.635,Donald J. Trump,0.6725,1.03,1.62,1091,1503,Incumbent,Challenger,30900,7.3,32.2,11.4,5650,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,BOULDER,Jared Polis,0.8127,Joseph R. Jr. Biden,0.7892,-0.59,-1.08,132173,159089,Challenger,Incumbent,Heidi Ganahl,0.1873,Donald J. Trump,0.2108,1.03,1.62,30454,42501,Incumbent,Challenger,83019,1.2,14,62.1,330758,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,BROOMFIELD,Jared Polis,0.6795,Joseph R. Jr. Biden,0.6409,-0.59,-1.08,25006,29077,Challenger,Incumbent,Heidi Ganahl,0.3205,Donald J. Trump,0.3591,1.03,1.62,11796,16295,Incumbent,Challenger,96416,1.5,12.7,55.7,74112,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CHAFFEE,Jared Polis,0.5943,Joseph R. Jr. Biden,0.535,-0.59,-1.08,6807,7160,Challenger,Incumbent,Heidi Ganahl,0.4057,Donald J. Trump,0.465,1.03,1.62,4646,6222,Incumbent,Challenger,55771,1.8,10,33.8,19476,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CHEYENNE,Jared Polis,0.1317,Joseph R. Jr. Biden,0.1165,-0.59,-1.08,115,131,Challenger,Incumbent,Heidi Ganahl,0.8683,Donald J. Trump,0.8835,1.03,1.62,758,993,Incumbent,Challenger,53977,0.8,11,19.2,1748,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CLEAR CREEK,Jared Polis,0.619,Joseph R. Jr. Biden,0.5668,-0.59,-1.08,3118,3604,Challenger,Incumbent,Heidi Ganahl,0.381,Donald J. Trump,0.4332,1.03,1.62,1919,2754,Incumbent,Challenger,67060,1,7.6,48.1,9397,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CONEJOS,Jared Polis,0.4936,Joseph R. Jr. Biden,0.4615,-0.59,-1.08,1659,1959,Challenger,Incumbent,Heidi Ganahl,0.5064,Donald J. Trump,0.5385,1.03,1.62,1702,2286,Incumbent,Challenger,36084,1,51.3,21,7461,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,COSTILLA,Jared Polis,0.6884,Joseph R. Jr. Biden,0.6389,-0.59,-1.08,1120,1311,Challenger,Incumbent,Heidi Ganahl,0.3116,Donald J. Trump,0.3611,1.03,1.62,507,741,Incumbent,Challenger,30965,2.1,61.2,19.3,3499,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CROWLEY,Jared Polis,0.3199,Joseph R. Jr. Biden,0.2559,-0.59,-1.08,405,437,Challenger,Incumbent,Heidi Ganahl,0.6801,Donald J. Trump,0.7441,1.03,1.62,861,1271,Incumbent,Challenger,42135,10.7,32.8,9,5922,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,CUSTER,Jared Polis,0.3515,Joseph R. Jr. Biden,0.3101,-0.59,-1.08,1140,1112,Challenger,Incumbent,Heidi Ganahl,0.6485,Donald J. Trump,0.6899,1.03,1.62,2103,2474,Incumbent,Challenger,53119,1.6,5.8,32.5,4704,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,DELTA,Jared Polis,0.3669,Joseph R. Jr. Biden,0.3104,-0.59,-1.08,5651,5887,Challenger,Incumbent,Heidi Ganahl,0.6331,Donald J. Trump,0.6896,1.03,1.62,9753,13081,Incumbent,Challenger,45269,0.9,15.3,21.7,31196,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,DENVER,Jared Polis,0.8357,Joseph R. Jr. Biden,0.8139,-0.59,-1.08,234250,313293,Challenger,Incumbent,Heidi Ganahl,0.1643,Donald J. Trump,0.1861,1.03,1.62,46046,71618,Incumbent,Challenger,68592,9.8,29.3,49.4,715522,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,DOLORES,Jared Polis,0.3016,Joseph R. Jr. Biden,0.2385,-0.59,-1.08,348,341,Challenger,Incumbent,Heidi Ganahl,0.6984,Donald J. Trump,0.7615,1.03,1.62,806,1089,Incumbent,Challenger,45972,0.4,6.3,24.1,2326,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,DOUGLAS,Jared Polis,0.4966,Joseph R. Jr. Biden,0.4632,-0.59,-1.08,93022,104653,Challenger,Incumbent,Heidi Ganahl,0.5034,Donald J. Trump,0.5368,1.03,1.62,94312,121270,Incumbent,Challenger,119730,1.7,9.1,58,357978,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,EAGLE,Jared Polis,0.6957,Joseph R. Jr. Biden,0.6527,-0.59,-1.08,15230,18588,Challenger,Incumbent,Heidi Ganahl,0.3043,Donald J. Trump,0.3473,1.03,1.62,6661,9892,Incumbent,Challenger,84790,1.5,29.7,47.2,55731,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,EL PASO,Jared Polis,0.4803,Joseph R. Jr. Biden,0.444,-0.59,-1.08,133447,161941,Challenger,Incumbent,Heidi Ganahl,0.5197,Donald J. Trump,0.556,1.03,1.62,144384,202828,Incumbent,Challenger,68779,6.9,17.7,38.5,730395,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,ELBERT,Jared Polis,0.2617,Joseph R. Jr. Biden,0.2425,-0.59,-1.08,4118,4490,Challenger,Incumbent,Heidi Ganahl,0.7383,Donald J. Trump,0.7575,1.03,1.62,11618,14027,Incumbent,Challenger,99199,1.4,7.6,35.8,26062,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,FREMONT,Jared Polis,0.3722,Joseph R. Jr. Biden,0.2961,-0.59,-1.08,7165,7369,Challenger,Incumbent,Heidi Ganahl,0.6278,Donald J. Trump,0.7039,1.03,1.62,12087,17517,Incumbent,Challenger,49409,4,13.5,18.5,48939,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,GARFIELD,Jared Polis,0.5628,Joseph R. Jr. Biden,0.5118,-0.59,-1.08,13443,15427,Challenger,Incumbent,Heidi Ganahl,0.4372,Donald J. Trump,0.4882,1.03,1.62,10444,14717,Incumbent,Challenger,75937,1.3,29.3,31,61685,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,GILPIN,Jared Polis,0.6084,Joseph R. Jr. Biden,0.5481,-0.59,-1.08,2023,2223,Challenger,Incumbent,Heidi Ganahl,0.3916,Donald J. Trump,0.4519,1.03,1.62,1302,1833,Incumbent,Challenger,76429,1.3,7.1,39.6,5808,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,GRAND,Jared Polis,0.5328,Joseph R. Jr. Biden,0.491,-0.59,-1.08,4162,4710,Challenger,Incumbent,Heidi Ganahl,0.4672,Donald J. Trump,0.509,1.03,1.62,3649,4883,Incumbent,Challenger,71198,1,9.6,38,15717,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,GUNNISON,Jared Polis,0.6935,Joseph R. Jr. Biden,0.6563,-0.59,-1.08,6184,7132,Challenger,Incumbent,Heidi Ganahl,0.3065,Donald J. Trump,0.3437,1.03,1.62,2733,3735,Incumbent,Challenger,56577,0.6,9.6,56.2,16918,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,HINSDALE,Jared Polis,0.495,Joseph R. Jr. Biden,0.4194,-0.59,-1.08,246,255,Challenger,Incumbent,Heidi Ganahl,0.505,Donald J. Trump,0.5806,1.03,1.62,251,353,Incumbent,Challenger,56339,1.5,5.7,45.7,788,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,HUERFANO,Jared Polis,0.5593,Joseph R. Jr. Biden,0.4852,-0.59,-1.08,2102,2076,Challenger,Incumbent,Heidi Ganahl,0.4407,Donald J. Trump,0.5148,1.03,1.62,1656,2203,Incumbent,Challenger,38137,1.4,33.9,21.1,6820,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,JACKSON,Jared Polis,0.2102,Joseph R. Jr. Biden,0.2044,-0.59,-1.08,140,175,Challenger,Incumbent,Heidi Ganahl,0.7898,Donald J. Trump,0.7956,1.03,1.62,526,681,Incumbent,Challenger,53300,0.1,12.6,20,1379,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,JEFFERSON,Jared Polis,0.6305,Joseph R. Jr. Biden,0.5954,-0.59,-1.08,185398,218396,Challenger,Incumbent,Heidi Ganahl,0.3695,Donald J. Trump,0.4046,1.03,1.62,108638,148417,Incumbent,Challenger,82986,1.5,15.6,45.2,582910,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,KIOWA,Jared Polis,0.1498,Joseph R. Jr. Biden,0.1097,-0.59,-1.08,99,98,Challenger,Incumbent,Heidi Ganahl,0.8502,Donald J. Trump,0.8903,1.03,1.62,562,795,Incumbent,Challenger,41731,0.6,8.4,21.4,1446,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,KIT CARSON,Jared Polis,0.1616,Joseph R. Jr. Biden,0.1739,-0.59,-1.08,475,662,Challenger,Incumbent,Heidi Ganahl,0.8384,Donald J. Trump,0.8261,1.03,1.62,2465,3144,Incumbent,Challenger,49349,0.9,19.2,18.7,7087,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LA PLATA,Jared Polis,0.6319,Joseph R. Jr. Biden,0.5908,-0.59,-1.08,18350,20548,Challenger,Incumbent,Heidi Ganahl,0.3681,Donald J. Trump,0.4092,1.03,1.62,10689,14233,Incumbent,Challenger,68685,0.7,12.8,44.2,55638,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LAKE,Jared Polis,0.6571,Joseph R. Jr. Biden,0.6061,-0.59,-1.08,1899,2303,Challenger,Incumbent,Heidi Ganahl,0.3429,Donald J. Trump,0.3939,1.03,1.62,991,1497,Incumbent,Challenger,50565,1,35.4,32.3,7436,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LARIMER,Jared Polis,0.6127,Joseph R. Jr. Biden,0.5796,-0.59,-1.08,105588,126120,Challenger,Incumbent,Heidi Ganahl,0.3873,Donald J. Trump,0.4204,1.03,1.62,66749,91489,Incumbent,Challenger,71881,1.2,11.9,47.3,359066,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LAS ANIMAS,Jared Polis,0.5262,Joseph R. Jr. Biden,0.4494,-0.59,-1.08,3411,3497,Challenger,Incumbent,Heidi Ganahl,0.4738,Donald J. Trump,0.5506,1.03,1.62,3071,4284,Incumbent,Challenger,41817,2.2,40.4,19.5,14555,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LINCOLN,Jared Polis,0.1952,Joseph R. Jr. Biden,0.1804,-0.59,-1.08,390,470,Challenger,Incumbent,Heidi Ganahl,0.8048,Donald J. Trump,0.8196,1.03,1.62,1608,2135,Incumbent,Challenger,47258,5.5,14.8,12.6,5675,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,LOGAN,Jared Polis,0.2389,Joseph R. Jr. Biden,0.2152,-0.59,-1.08,1860,2218,Challenger,Incumbent,Heidi Ganahl,0.7611,Donald J. Trump,0.7848,1.03,1.62,5925,8087,Incumbent,Challenger,53318,4.5,17.2,20.2,21528,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MESA,Jared Polis,0.4309,Joseph R. Jr. Biden,0.3566,-0.59,-1.08,30571,31536,Challenger,Incumbent,Heidi Ganahl,0.5691,Donald J. Trump,0.6434,1.03,1.62,40376,56894,Incumbent,Challenger,55379,0.9,14.8,28.2,155703,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MINERAL,Jared Polis,0.4692,Joseph R. Jr. Biden,0.4261,-0.59,-1.08,320,317,Challenger,Incumbent,Heidi Ganahl,0.5308,Donald J. Trump,0.5739,1.03,1.62,362,427,Incumbent,Challenger,62188,0.3,6.2,46.5,865,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MOFFAT,Jared Polis,0.2022,Joseph R. Jr. Biden,0.175,-0.59,-1.08,1058,1203,Challenger,Incumbent,Heidi Ganahl,0.7978,Donald J. Trump,0.825,1.03,1.62,4174,5670,Incumbent,Challenger,57229,0.8,16.2,17.6,13292,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MONTEZUMA,Jared Polis,0.4337,Joseph R. Jr. Biden,0.3854,-0.59,-1.08,5187,5836,Challenger,Incumbent,Heidi Ganahl,0.5663,Donald J. Trump,0.6146,1.03,1.62,6772,9306,Incumbent,Challenger,49470,0.5,12.6,29.6,25849,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MONTROSE,Jared Polis,0.3697,Joseph R. Jr. Biden,0.3143,-0.59,-1.08,7529,7687,Challenger,Incumbent,Heidi Ganahl,0.6303,Donald J. Trump,0.6857,1.03,1.62,12835,16770,Incumbent,Challenger,50489,0.8,20.9,25.2,42679,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,MORGAN,Jared Polis,0.2742,Joseph R. Jr. Biden,0.2878,-0.59,-1.08,2679,3876,Challenger,Incumbent,Heidi Ganahl,0.7258,Donald J. Trump,0.7122,1.03,1.62,7090,9593,Incumbent,Challenger,53682,4.2,36.5,17.5,29111,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,OTERO,Jared Polis,0.4213,Joseph R. Jr. Biden,0.3851,-0.59,-1.08,2951,3605,Challenger,Incumbent,Heidi Ganahl,0.5787,Donald J. Trump,0.6149,1.03,1.62,4053,5756,Incumbent,Challenger,38169,1.7,42.2,18.6,18690,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,OURAY,Jared Polis,0.6411,Joseph R. Jr. Biden,0.5999,-0.59,-1.08,2242,2365,Challenger,Incumbent,Heidi Ganahl,0.3589,Donald J. Trump,0.4001,1.03,1.62,1255,1577,Incumbent,Challenger,66417,0.1,6.5,47.8,4874,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,PARK,Jared Polis,0.4585,Joseph R. Jr. Biden,0.4122,-0.59,-1.08,4463,4903,Challenger,Incumbent,Heidi Ganahl,0.5415,Donald J. Trump,0.5878,1.03,1.62,5271,6991,Incumbent,Challenger,73622,0.9,6.4,29.8,17390,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,PHILLIPS,Jared Polis,0.2018,Joseph R. Jr. Biden,0.1989,-0.59,-1.08,384,486,Challenger,Incumbent,Heidi Ganahl,0.7982,Donald J. Trump,0.8011,1.03,1.62,1519,1958,Incumbent,Challenger,51155,1.1,20,23.8,4530,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,PITKIN,Jared Polis,0.7987,Joseph R. Jr. Biden,0.7638,-0.59,-1.08,7565,8989,Challenger,Incumbent,Heidi Ganahl,0.2013,Donald J. Trump,0.2362,1.03,1.62,1907,2780,Incumbent,Challenger,78935,1.1,10.5,60.8,17358,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,PROWERS,Jared Polis,0.2858,Joseph R. Jr. Biden,0.2667,-0.59,-1.08,1139,1458,Challenger,Incumbent,Heidi Ganahl,0.7142,Donald J. Trump,0.7333,1.03,1.62,2847,4008,Incumbent,Challenger,41929,1,39,18.3,11999,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,PUEBLO,Jared Polis,0.561,Joseph R. Jr. Biden,0.5088,-0.59,-1.08,36602,43772,Challenger,Incumbent,Heidi Ganahl,0.439,Donald J. Trump,0.4912,1.03,1.62,28645,42252,Incumbent,Challenger,46783,2.6,43.2,21.8,168162,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,RIO BLANCO,Jared Polis,0.1739,Joseph R. Jr. Biden,0.1549,-0.59,-1.08,507,561,Challenger,Incumbent,Heidi Ganahl,0.8261,Donald J. Trump,0.8451,1.03,1.62,2408,3061,Incumbent,Challenger,54357,1.2,10.7,22.7,6529,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,RIO GRANDE,Jared Polis,0.4627,Joseph R. Jr. Biden,0.4054,-0.59,-1.08,2140,2495,Challenger,Incumbent,Heidi Ganahl,0.5373,Donald J. Trump,0.5946,1.03,1.62,2485,3660,Incumbent,Challenger,39123,1.1,44.4,24.5,11539,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,ROUTT,Jared Polis,0.6766,Joseph R. Jr. Biden,0.6411,-0.59,-1.08,9238,10582,Challenger,Incumbent,Heidi Ganahl,0.3234,Donald J. Trump,0.3589,1.03,1.62,4415,5925,Incumbent,Challenger,77443,1.1,6.9,49.8,24829,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,SAGUACHE,Jared Polis,0.5983,Joseph R. Jr. Biden,0.5714,-0.59,-1.08,1580,1884,Challenger,Incumbent,Heidi Ganahl,0.4017,Donald J. Trump,0.4286,1.03,1.62,1061,1413,Incumbent,Challenger,38571,1.2,36.4,22.1,6368,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,SAN JUAN,Jared Polis,0.7072,Joseph R. Jr. Biden,0.6287,-0.59,-1.08,372,342,Challenger,Incumbent,Heidi Ganahl,0.2928,Donald J. Trump,0.3713,1.03,1.62,154,202,Incumbent,Challenger,54625,0.3,12.5,35.7,705,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,SAN MIGUEL,Jared Polis,0.797,Joseph R. Jr. Biden,0.7755,-0.59,-1.08,3199,3924,Challenger,Incumbent,Heidi Ganahl,0.203,Donald J. Trump,0.2245,1.03,1.62,815,1136,Incumbent,Challenger,67038,0.9,11.4,59.4,8072,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,SEDGWICK,Jared Polis,0.2788,Joseph R. Jr. Biden,0.2117,-0.59,-1.08,312,301,Challenger,Incumbent,Heidi Ganahl,0.7212,Donald J. Trump,0.7883,1.03,1.62,807,1121,Incumbent,Challenger,43150,0.9,16.3,19.5,2404,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,SUMMIT,Jared Polis,0.7399,Joseph R. Jr. Biden,0.7036,-0.59,-1.08,10383,12631,Challenger,Incumbent,Heidi Ganahl,0.2601,Donald J. Trump,0.2964,1.03,1.62,3650,5322,Incumbent,Challenger,79277,1.4,14.6,52.4,31055,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,TELLER,Jared Polis,0.3649,Joseph R. Jr. Biden,0.3195,-0.59,-1.08,4843,5278,Challenger,Incumbent,Heidi Ganahl,0.6351,Donald J. Trump,0.6805,1.03,1.62,8430,11241,Incumbent,Challenger,66592,1,7.1,37.7,24710,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,WASHINGTON,Jared Polis,0.1374,Joseph R. Jr. Biden,0.1245,-0.59,-1.08,314,369,Challenger,Incumbent,Heidi Ganahl,0.8626,Donald J. Trump,0.8755,1.03,1.62,1971,2595,Incumbent,Challenger,50094,1.2,10.9,15.4,4817,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,WELD,Jared Polis,0.4184,Joseph R. Jr. Biden,0.4073,-0.59,-1.08,52186,66060,Challenger,Incumbent,Heidi Ganahl,0.5816,Donald J. Trump,0.5927,1.03,1.62,72542,96145,Incumbent,Challenger,74150,1.6,30,27.5,328981,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Colorado,YUMA,Jared Polis,0.1756,Joseph R. Jr. Biden,0.1605,-0.59,-1.08,656,785,Challenger,Incumbent,Heidi Ganahl,0.8244,Donald J. Trump,0.8395,1.03,1.62,3079,4107,Incumbent,Challenger,52022,0.6,25.1,21.8,9988,2022,72331,4.6,21.8,40.9,43.25139737143104,41.60412563491241,M,F,0,1
Connecticut,FAIRFIELD,Ned Lamont,0.5913,Joseph R. Jr. Biden,0.6385,-1.08,-1.08,185848,297505,Challenger,Incumbent,Bob Stefanowski,0.4087,Donald J. Trump,0.3615,0.89,1.62,128447,168445,Incumbent,Challenger,95645,12.9,20.5,47.9,957419,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,HARTFORD,Ned Lamont,0.6028,Joseph R. Jr. Biden,0.6405,-1.08,-1.08,185228,283368,Challenger,Incumbent,Bob Stefanowski,0.3972,Donald J. Trump,0.3595,0.89,1.62,122060,159024,Incumbent,Challenger,75148,15.8,18.8,38.1,899498,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,LITCHFIELD,Ned Lamont,0.452,Joseph R. Jr. Biden,0.4743,-1.08,-1.08,36525,50164,Challenger,Incumbent,Bob Stefanowski,0.548,Donald J. Trump,0.5257,0.89,1.62,44282,55601,Incumbent,Challenger,79906,2.4,7.1,35.4,185186,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,MIDDLESEX,Ned Lamont,0.5549,Joseph R. Jr. Biden,0.583,-1.08,-1.08,41061,56848,Challenger,Incumbent,Bob Stefanowski,0.4451,Donald J. Trump,0.417,0.89,1.62,32942,40665,Incumbent,Challenger,85898,5.6,6.6,42.2,164245,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,NEW HAVEN,Ned Lamont,0.5547,Joseph R. Jr. Biden,0.5882,-1.08,-1.08,157141,242630,Challenger,Incumbent,Bob Stefanowski,0.4453,Donald J. Trump,0.4118,0.89,1.62,126138,169893,Incumbent,Challenger,69905,15.2,19.1,35,864835,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,NEW LONDON,Ned Lamont,0.5554,Joseph R. Jr. Biden,0.5818,-1.08,-1.08,54838,79459,Challenger,Incumbent,Bob Stefanowski,0.4446,Donald J. Trump,0.4182,0.89,1.62,43902,57110,Incumbent,Challenger,73490,7,11.1,33.3,268555,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,TOLLAND,Ned Lamont,0.5306,Joseph R. Jr. Biden,0.559,-1.08,-1.08,31369,44151,Challenger,Incumbent,Bob Stefanowski,0.4694,Donald J. Trump,0.441,0.89,1.62,27748,34838,Incumbent,Challenger,87069,3.9,5.9,41.8,149788,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Connecticut,WINDHAM,Ned Lamont,0.4677,Joseph R. Jr. Biden,0.4782,-1.08,-1.08,18181,26706,Challenger,Incumbent,Bob Stefanowski,0.5323,Donald J. Trump,0.5218,0.89,1.62,20690,29141,Incumbent,Challenger,66550,3.2,12.4,24.3,116418,2022,78444,12.2,16.9,39.3,40.92691437881478,39.18711828833072,M,M,0,0
Florida,ALACHUA,Charlie Crist,0.5761,Joseph R. Jr. Biden,0.6377,-1.24,-1.08,54796,89704,Challenger,Challenger,Ron DeSantis,0.4239,Donald J. Trump,0.3623,0.77,1.62,40321,50972,Incumbent,Incumbent,49689,20.6,10.5,43.3,278468,2022,55660,16.9,26.4,29.9,49.021941416590735,51.21981962250403,M,M,0,0
Florida,BAKER,Charlie Crist,0.1022,Joseph R. Jr. Biden,0.146,-1.24,-1.08,1092,2037,Challenger,Challenger,Ron DeSantis,0.8978,Donald J. Trump,0.854,0.77,1.62,9594,11911,Incumbent,Incumbent,63275,14.2,2.8,13.2,28259,2022,55660,16.9,26.4,29.9,49.021941416590735,51.21981962250403,M,M,0,0
Florida,BAY,Charlie Crist,0.2113,Joseph R. Jr. Biden,0.2793,-1.24,-1.08,14091,25614,Challenger,Challenger,Ron DeSantis,0.7887,Donald J. Trump,0.7207,0.77,1.62,52590,66097,Incumbent,Incumbent,54316,11.3,6.7,23.7,175216,2022,55660,16.9,26.4,29.9,49.021941416590735,51.21981962250403,M,M,0,0
